congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
117,House,29571,49,35,TX,100,,,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.403,-0.333,-21.07071,0.97502,833,5,,-0.329,-0.409
117,House,29573,49,18,TX,100,,,"JACKSON LEE, Sheila",J000032,1950,,-0.459,0.121,-15.23919,0.98192,835,7,,-0.391,-0.147
117,House,29759,49,17,TX,200,,,"SESSIONS, Pete",S000250,1955,,0.584,0.171,-168.47966,0.81549,826,72,,0.587,-0.035
117,House,29760,49,8,TX,200,,,"BRADY, Kevin Patrick",B000755,1955,,0.52,0.239,-73.2156,0.89863,685,27,,0.477,0.473
117,House,29762,49,12,TX,200,,,"GRANGER, Kay",G000377,1943,,0.403,0.243,-132.11536,0.85119,820,49,,0.465,0.201
117,House,39305,49,30,TX,100,,,"JOHNSON, Eddie Bernice",J000126,1934,2023.0,-0.485,0.198,-19.27868,0.97709,832,11,,-0.488,-0.023
117,House,21367,67,2,UT,200,,,"STEWART, Chris",S001192,1960,,0.499,0.167,-101.11933,0.88607,836,40,,0.439,0.136
117,House,21755,67,3,UT,200,,,"CURTIS, John R.",C001114,1960,,0.452,0.12,-112.4018,0.87306,828,44,,0.409,0.121
117,House,22141,67,1,UT,200,,,"MOORE, Blake D.",M001213,1980,,0.369,0.32,-70.96168,0.91834,833,25,,0.349,0.353
117,House,22146,67,4,UT,200,,,"OWENS, Burgess",O000086,1951,,0.452,0.168,-81.63932,0.90654,832,31,,0.451,0.249
117,House,20750,6,1,VT,100,,,"WELCH, Peter",W000800,1947,,-0.401,-0.405,-24.10228,0.97124,826,11,,-0.301,-0.469
117,House,21994,96,0,VI,100,,,"PLASKETT, Stacey E.",P000610,1966,,-0.473,0.565,-0.88047,0.93905,14,0,,-0.411,-0.874
117,House,20756,40,1,VA,200,,,"WITTMAN, Robert J.",W000804,1959,,0.447,0.024,-82.27323,0.90204,798,25,,0.463,0.181
117,House,20952,40,11,VA,100,,,"CONNOLLY, Gerald E. (Gerry)",C001078,1950,2025.0,-0.309,-0.047,-20.97108,0.97529,838,7,,-0.311,-0.101
117,House,21191,40,9,VA,200,,,"GRIFFITH, H. Morgan",G000568,1958,,0.509,-0.335,-182.17736,0.80121,822,89,,0.499,-0.356
117,House,21554,40,8,VA,100,,,"BEYER, Donald Sternoff Jr.",B001292,1950,,-0.394,-0.106,-11.4152,0.98647,838,3,,-0.409,-0.123
117,House,21736,40,4,VA,100,,,"MCEACHIN, Aston Donald",M001200,1961,2022.0,-0.381,-0.017,-19.80339,0.97496,781,12,,-0.493,0.309
117,House,21908,40,6,VA,200,,,"CLINE, Benjamin",C001118,1972,,0.716,-0.201,-132.99972,0.85144,827,52,,0.734,-0.17
117,House,21941,40,2,VA,100,,,"LURIA, Elaine",L000591,1975,,-0.206,0.426,-48.57943,0.94374,839,15,,-0.401,0.854
117,House,21966,40,7,VA,100,,,"SPANBERGER, Abigail",S001209,1979,,-0.196,0.3,-44.74797,0.9477,833,18,,-0.197,0.41
117,House,21983,40,10,VA,100,,,"WEXTON, Jennifer",W000825,1968,,-0.384,0.302,-32.8902,0.96147,837,18,,-0.252,0.205
117,House,22120,40,5,VA,200,,,"GOOD, Bob",G000595,1965,,0.8,-0.6,-136.88357,0.84381,806,66,,0.835,-0.359
117,House,39307,40,3,VA,100,,,"SCOTT, Robert C.",S000185,1947,,-0.451,-0.003,-15.66082,0.98144,836,10,,-0.488,0.096
117,House,20145,73,2,WA,100,,,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.365,0.166,-18.56749,0.97777,826,6,,-0.435,0.113
117,House,20535,73,5,WA,200,,,"McMORRIS RODGERS, Cathy",M001159,1969,,0.436,0.098,-78.70519,0.90901,825,29,,0.402,0.333
117,House,21187,73,3,WA,200,,,"HERRERA BEUTLER, Jaime",H001056,1978,,0.336,-0.129,-125.94746,0.85632,812,53,,0.286,0.129
117,House,21368,73,6,WA,100,,,"KILMER, Derek",K000381,1974,,-0.316,0.005,-13.44334,0.9841,839,5,,-0.305,-0.081
117,House,21556,73,4,WA,200,,,"NEWHOUSE, Daniel Milton",N000189,1955,,0.317,0.334,-83.18486,0.90364,821,38,,0.291,0.379
117,House,21726,73,7,WA,100,,,"JAYAPAL, Pramila",J000298,1965,,-0.614,-0.561,-15.89405,0.98117,836,5,,-0.472,-0.636
117,House,21962,73,8,WA,100,,,"SCHRIER, Kim",S001216,1968,,-0.276,0.381,-25.82202,0.96966,838,10,,-0.295,0.59
117,House,22153,73,10,WA,100,,,"STRICKLAND, Marilyn",S001159,1962,,-0.446,0.365,-23.01728,0.97245,824,11,,-0.399,0.356
117,House,29768,73,9,WA,100,,,"SMITH, Adam",S000510,1965,,-0.291,-0.165,-26.36857,0.96895,836,10,,-0.612,0.18
117,House,31101,73,1,WA,100,,,"DelBENE, Suzan K.",D000617,1962,,-0.295,-0.198,-19.60771,0.97693,840,7,,-0.475,0.289
117,House,21188,56,1,WV,200,,,"McKINLEY, David",M001180,1947,,0.3,0.178,-109.51066,0.86381,748,48,,0.298,0.113
117,House,21557,56,2,WV,200,,,"MOONEY, Alex X.",M001195,1971,,0.568,-0.241,-142.94044,0.84127,827,64,,0.537,-0.044
117,House,21946,56,3,WV,200,,,"MILLER, Carol",M001205,1950,,0.527,0.106,-67.21432,0.92093,816,15,,0.501,0.384
117,House,20537,25,4,WI,100,,,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.521,-0.271,-31.97567,0.96221,830,12,,-0.302,-0.45
117,House,21370,25,2,WI,100,,,"POCAN, Mark",P000607,1964,,-0.523,-0.555,-25.98705,0.96921,831,9,,-0.407,-0.642
117,House,21559,25,6,WI,200,,,"GROTHMAN, Glenn",G000576,1955,,0.599,-0.205,-174.00625,0.81108,831,76,,0.581,-0.285
117,House,21720,25,8,WI,200,,,"GALLAGHER, Michael",G000579,1984,,0.437,0.033,-108.12818,0.87632,819,42,,0.412,0.086
117,House,21970,25,1,WI,200,,,"STEIL, Bryan",S001213,1981,,0.42,0.066,-76.92598,0.91239,839,29,,0.424,0.176
117,House,21989,25,7,WI,200,,,"TIFFANY, Thomas P.",T000165,1957,,0.642,-0.252,-133.86263,0.84645,803,57,,0.641,-0.19
117,House,22115,25,5,WI,200,,,"FITZGERALD, Scott",F000471,1963,,0.6,0.085,-105.74339,0.88038,830,45,,0.617,0.272
117,House,29769,25,3,WI,100,,,"KIND, Ron",K000188,1963,,-0.26,-0.08,-65.96909,0.92421,837,20,,-0.176,-0.105
117,House,21710,68,1,WY,200,,,"CHENEY, Liz",C001109,1966,,0.405,0.82,-188.67119,0.75832,682,70,,0.282,0.815
