congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
118,House,20301,41,3,AL,200,,,"ROGERS, Mike Dennis",R000575,1958,,0.379,0.38,-162.37285,0.86183,1092,79,,0.44,0.312
118,House,21102,41,7,AL,100,,,"SEWELL, Terri",S001185,1965,,-0.402,0.394,-53.57591,0.9503,1051,19,,-0.522,0.361
118,House,21500,41,6,AL,200,,,"PALMER, Gary James",P000609,1954,,0.674,0.116,-94.3716,0.91778,1100,41,,0.675,0.136
118,House,22108,41,1,AL,200,,,"CARL, Jerry L.",C001054,1958,,0.55,0.239,-126.19488,0.89299,1115,58,,0.594,0.236
118,House,22140,41,2,AL,200,,,"MOORE, Barry",M001212,1966,,0.643,-0.247,-108.92118,0.90669,1112,48,,0.7,-0.292
118,House,22366,41,5,AL,200,,,"STRONG, Dale",S001220,1970,,0.602,0.368,-114.04093,0.90219,1108,47,,0.624,0.364
118,House,29701,41,4,AL,200,,,"ADERHOLT, Robert",A000055,1965,,0.405,0.469,-175.57489,0.85185,1095,86,,0.464,0.276
118,House,22168,81,1,AK,100,,,"PELTOLA, Mary Sattler",P000619,1973,,-0.138,0.378,-199.60663,0.80148,902,94,,-0.137,0.377
118,House,21995,93,0,AS,200,,,"RADEWAGEN, Aumua Amata Coleman",R000600,1947,,0.327,0.195,-72.95997,0.70175,206,36,,0.305,0.116
118,House,20305,61,7,AZ,100,,,"GRIJALVA, Raúl M.",G000551,1948,,-0.598,-0.264,-34.94764,0.95089,694,15,,-0.573,-0.39
118,House,21103,61,9,AZ,200,,,"GOSAR, Paul",G000565,1958,,0.704,-0.522,-89.67265,0.91784,1046,36,,0.758,-0.637
118,House,21105,61,1,AZ,200,,,"SCHWEIKERT, David",S001183,1962,,0.552,-0.221,-279.0446,0.77736,1108,103,,0.478,-0.162
118,House,21502,61,3,AZ,100,,,"GALLEGO, Ruben",G000574,1979,,-0.358,0.141,-127.21691,0.87241,932,56,,-0.3,0.399
118,House,21705,61,5,AZ,200,,,"BIGGS, Andrew S.",B001302,1958,,0.818,-0.575,-122.06723,0.89577,1109,55,,0.728,-0.686
118,House,21757,61,8,AZ,200,,,"LESKO, Debbie",L000589,1958,,0.616,-0.104,-114.4106,0.89409,1022,51,,0.637,-0.091
118,House,21968,61,4,AZ,100,,,"STANTON, Greg",S001211,1970,,-0.278,0.263,-73.19151,0.93597,1106,27,,-0.294,0.405
118,House,22309,61,6,AZ,200,,,"CISCOMANI, Juan",C001133,1982,,0.3,0.702,-61.95523,0.94489,1093,29,,0.288,0.718
118,House,22311,61,2,AZ,200,,,"CRANE, Eli",C001132,1980,,0.747,-0.665,-100.10317,0.91369,1109,44,,0.738,-0.675
118,House,21106,42,1,AR,200,,,"CRAWFORD, Rick",C001087,1966,,0.461,0.307,-163.68917,0.86185,1101,66,,0.472,0.19
118,House,21108,42,3,AR,200,,,"WOMACK, Steve",W000809,1957,,0.347,0.636,-71.12496,0.93842,1119,24,,0.37,0.929
118,House,21503,42,2,AR,200,,,"HILL, French",H001072,1956,,0.435,0.278,-160.28741,0.86543,1109,72,,0.443,0.289
118,House,21563,42,4,AR,200,,,"WESTERMAN, Bruce Eugene",W000821,1967,,0.543,0.26,-116.48351,0.90063,1113,57,,0.511,0.099
118,House,15448,71,11,CA,100,,,"PELOSI, Nancy",P000197,1940,,-0.489,-0.178,-44.70702,0.95691,1015,18,,-0.552,0.236
118,House,20104,71,30,CA,100,,,"SCHIFF, Adam",S001150,1960,,-0.352,-0.119,-49.75534,0.95436,1065,22,,-0.367,0.022
118,House,20107,71,48,CA,200,,,"ISSA, Darrell",I000056,1953,,0.476,0.031,-157.23161,0.86521,1086,72,,0.432,0.08
118,House,20310,71,38,CA,100,,,"SÁNCHEZ, Linda T.",S001156,1969,,-0.507,-0.131,-44.01002,0.96057,1094,20,,-0.525,-0.072
118,House,20501,71,21,CA,100,,,"COSTA, Jim",C001059,1952,,-0.199,0.449,-144.28847,0.87217,1055,62,,-0.301,0.554
118,House,20538,71,7,CA,100,,,"MATSUI, Doris",M001163,1944,,-0.433,-0.144,-44.81872,0.95964,1088,16,,-0.406,-0.063
118,House,20703,71,20,CA,200,,,"MCCARTHY, Kevin",M001165,1965,,0.453,0.233,-71.46574,0.82262,366,36,,0.381,0.07
118,House,20903,71,5,CA,200,,,"McCLINTOCK, Tom",M001177,1956,,0.67,-0.363,-316.75399,0.74979,1100,112,,0.518,-0.39
118,House,20955,71,28,CA,100,,,"CHU, Judy",C001080,1953,,-0.48,-0.373,-43.98085,0.96077,1099,17,,-0.407,-0.429
118,House,20958,71,8,CA,100,,,"GARAMENDI, John",G000559,1945,,-0.314,-0.098,-90.88875,0.91245,992,32,,-0.354,-0.039
118,House,21302,71,1,CA,200,,,"LaMALFA, Doug",L000578,1960,,0.542,0.007,-120.62741,0.88969,1032,55,,0.588,-0.003
118,House,21303,71,2,CA,100,,,"HUFFMAN, Jared",H001068,1964,,-0.432,-0.512,-69.64207,0.93766,1082,28,,-0.435,-0.451
118,House,21304,71,6,CA,100,,,"BERA, Ami",B001287,1965,,-0.246,0.008,-76.00736,0.93393,1112,35,,-0.364,0.152
118,House,21306,71,14,CA,100,,,"SWALWELL, Eric",S001193,1980,,-0.355,-0.05,-70.65974,0.93288,1017,33,,-0.345,0.182
118,House,21307,71,22,CA,200,,,"VALADAO, David G.",V000129,1977,,0.255,0.435,-70.26139,0.93796,1097,22,,0.264,0.653
118,House,21308,71,26,CA,100,,,"BROWNLEY, Julia",B001285,1952,,-0.305,0.049,-47.13612,0.95772,1091,15,,-0.454,0.17
118,House,21309,71,29,CA,100,,,"CÁRDENAS, Tony",C001097,1963,,-0.39,-0.046,-73.77358,0.93397,1080,37,,-0.478,-0.234
118,House,21311,71,25,CA,100,,,"RUIZ, Raul",R000599,1972,,-0.262,0.047,-72.36548,0.93678,1108,32,,-0.379,0.08
118,House,21312,71,39,CA,100,,,"TAKANO, Mark",T000472,1960,,-0.456,-0.331,-57.54757,0.94939,1108,23,,-0.431,-0.495
118,House,21314,71,52,CA,100,,,"VARGAS, Juan",V000130,1961,,-0.4,0.02,-87.33542,0.92427,1109,40,,-0.326,-0.281
118,House,21315,71,50,CA,100,,,"PETERS, Scott",P000608,1958,,-0.193,-0.036,-90.03157,0.92155,1102,43,,-0.283,0.045
118,House,21504,71,10,CA,100,,,"DESAULNIER, Mark James",D000623,1952,,-0.512,-0.361,-50.7569,0.9547,1095,25,,-0.419,-0.412
118,House,21506,71,33,CA,100,,,"AGUILAR, Peter Rey",A000371,1979,,-0.326,0.142,-60.08376,0.94731,1110,23,,-0.511,0.315
118,House,21507,71,36,CA,100,,,"LIEU, Ted",L000582,1969,,-0.373,-0.201,-65.92878,0.93986,1063,27,,-0.371,-0.117
118,House,21508,71,35,CA,100,,,"TORRES, Norma Judith",T000474,1965,,-0.364,0.071,-61.16758,0.94638,1110,21,,-0.408,0.195
118,House,21703,71,44,CA,100,,,"BARRAGÁN, Nanette Diaz",B001300,1976,,-0.5,-0.12,-56.23065,0.9499,1094,26,,-0.436,-0.303
118,House,21709,71,24,CA,100,,,"CARBAJAL, Salud",C001112,1964,,-0.325,0.1,-46.83451,0.95879,1113,11,,-0.429,0.23
118,House,21711,71,46,CA,100,,,"CORREA, Jose Luis",C001110,1958,,-0.284,0.171,-133.60083,0.88313,1075,56,,-0.287,-0.052
118,House,21728,71,17,CA,100,,,"KHANNA, Rohit",K000389,1976,,-0.456,-0.293,-70.40996,0.93843,1108,29,,-0.324,-0.408
118,House,21740,71,19,CA,100,,,"PANETTA, James Varni",P000613,1969,,-0.283,0.188,-101.00538,0.91332,1114,42,,-0.278,0.32
118,House,21754,71,34,CA,100,,,"GOMEZ, Jimmy",G000585,1974,,-0.526,-0.246,-63.3666,0.94276,1075,30,,-0.455,-0.377
118,House,21930,71,9,CA,100,,,"HARDER, Josh",H001090,1986,,-0.3,0.448,-88.90015,0.92133,1085,36,,-0.287,0.435
118,House,21939,71,49,CA,100,,,"LEVIN, Mike",L000593,1978,,-0.319,0.161,-84.48069,0.92722,1118,37,,-0.307,0.15
118,House,21954,71,47,CA,100,,,"PORTER, Katie",P000618,1974,,-0.236,-0.332,-74.1096,0.92773,988,28,,-0.372,-0.405
118,House,21988,71,27,CA,200,,,"GARCIA, Mike",G000061,1976,,0.356,0.097,-181.88224,0.84501,1080,72,,0.344,0.078
118,House,22126,71,51,CA,100,,,"JACOBS, Sara",J000305,1989,,-0.406,-0.428,-45.08625,0.95941,1088,18,,-0.422,-0.434
118,House,22129,71,40,CA,200,,,"KIM, Young",K000397,1962,,0.261,0.381,-99.86544,0.91351,1104,39,,0.246,0.43
118,House,22145,71,23,CA,200,,,"OBERNOLTE, Jay",O000019,1970,,0.314,0.293,-152.40463,0.87149,1108,45,,0.316,0.298
118,House,22152,71,45,CA,200,,,"STEEL, Michelle",S001135,1955,,0.37,0.275,-156.96898,0.86802,1109,56,,0.374,0.271
118,House,22317,71,13,CA,200,,,"DUARTE, John",D000633,1966,,0.335,0.002,-209.90038,0.82714,1106,74,,0.335,0.002
118,House,22323,71,42,CA,100,,,"GARCIA, Robert",G000598,1977,,-0.373,-0.601,-56.05486,0.94873,1065,20,,-0.379,-0.622
118,House,22333,71,37,CA,100,,,"KAMLAGER-DOVE, Sydney",K000400,1972,,-0.519,-0.468,-51.83849,0.95314,1080,25,,-0.548,-0.482
118,House,22336,71,3,CA,200,,,"KILEY, Kevin",K000401,1985,,0.256,0.434,-87.76068,0.92405,1111,31,,0.254,0.441
118,House,22354,71,15,CA,100,,,"MULLIN, Kevin",M001225,1970,,-0.493,0.007,-43.50374,0.95983,1061,16,,-0.473,-0.037
118,House,22378,71,20,CA,200,,,"FONG, Vince",F000480,1979,,0.456,0.885,-18.15507,0.93154,256,9,,0.461,0.844
118,House,29106,71,43,CA,100,,,"WATERS, Maxine",W000187,1938,,-0.656,-0.094,-74.42907,0.93341,1080,34,,-0.488,-0.456
118,House,29312,71,16,CA,100,,,"ESHOO, Anna Georges",E000215,1942,,-0.379,-0.372,-84.00092,0.92699,1108,35,,-0.406,0.093
118,House,29323,71,41,CA,200,,,"CALVERT, Ken",C000059,1953,,0.339,0.278,-95.01309,0.91839,1116,27,,0.344,0.741
118,House,29504,71,18,CA,100,,,"LOFGREN, Zoe",L000397,1947,,-0.397,-0.402,-92.99017,0.91728,1077,36,,-0.313,-0.272
118,House,29707,71,32,CA,100,,,"SHERMAN, Brad",S000344,1954,,-0.344,-0.138,-71.45461,0.93738,1105,29,,-0.396,-0.008
118,House,29778,71,12,CA,100,,,"LEE, Barbara",L000551,1946,,-0.676,-0.582,-47.00817,0.95706,1071,20,,-0.504,-0.672
118,House,29901,71,4,CA,100,,,"THOMPSON, Michael",T000460,1951,,-0.392,0.071,-64.95808,0.94346,1116,26,,-0.372,0.12
118,House,29903,71,31,CA,100,,,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.247,-37.14284,0.96566,1063,15,,-0.449,-0.249
118,House,20704,62,5,CO,200,,,"LAMBORN, Doug",L000564,1954,,0.665,0.257,-111.03105,0.90324,1091,50,,0.68,0.391
118,House,21510,62,4,CO,200,,,"BUCK, Kenneth Robert",B001297,1959,,0.655,-0.432,-370.28315,0.58697,695,104,,0.413,-0.458
118,House,21912,62,6,CO,100,,,"CROW, Jason",C001121,1979,,-0.365,0.213,-49.65612,0.95465,1070,17,,-0.445,0.121
118,House,21948,62,2,CO,100,,,"NEGUSE, Joseph",N000191,1984,,-0.434,-0.108,-36.11911,0.96821,1118,17,,-0.456,0.064
118,House,22103,62,3,CO,200,,,"BOEBERT, Lauren",B000825,1986,,0.718,-0.521,-125.5361,0.88861,1063,61,,0.679,-0.484
118,House,22306,62,8,CO,100,,,"CARAVEO, Yadira",C001134,1980,,-0.256,0.626,-111.77573,0.90271,1092,45,,-0.256,0.626
118,House,22359,62,7,CO,100,,,"PETTERSEN, Brittany",P000620,1981,,-0.369,0.311,-57.29466,0.94974,1111,29,,-0.352,0.321
118,House,22380,62,4,CO,200,,,"LOPEZ, Greg",L000604,1964,,0.894,0.448,-23.26534,0.86227,157,9,,0.888,0.459
118,House,29710,62,1,CO,100,,,"DeGETTE, Diana",D000197,1957,,-0.431,-0.308,-41.24652,0.96346,1108,15,,-0.407,-0.327
118,House,20706,1,2,CT,100,,,"COURTNEY, Joe",C001069,1953,,-0.337,0.042,-71.35287,0.93769,1109,31,,-0.322,0.221
118,House,20907,1,4,CT,100,,,"HIMES, James A.",H001047,1966,,-0.241,-0.207,-97.82326,0.91535,1106,48,,-0.264,-0.013
118,House,21931,1,5,CT,100,,,"HAYES, Jahana",H001081,1973,,-0.339,-0.041,-80.16638,0.93051,1113,37,,-0.309,-0.0
118,House,29109,1,3,CT,100,,,"DeLAURO, Rosa L.",D000216,1943,,-0.414,-0.107,-59.16041,0.94773,1102,22,,-0.444,0.071
118,House,29908,1,1,CT,100,,,"LARSON, John B.",L000557,1948,,-0.396,-0.039,-64.82112,0.9419,1083,23,,-0.419,0.11
118,House,21706,11,1,DE,100,,,"BLUNT ROCHESTER, Lisa",B001303,1962,,-0.386,-0.12,-48.74208,0.95619,1088,15,,-0.422,-0.011
118,House,21993,55,0,DC,100,,,"NORTON, Eleanor Holmes",N000147,1937,,-0.491,-0.114,-19.22174,0.96451,532,8,,-0.434,-0.257
118,House,20316,43,26,FL,200,,,"DIAZ-BALART, Mario",D000600,1961,,0.281,0.162,-120.98534,0.89068,1045,49,,0.312,0.395
118,House,20504,43,25,FL,100,,,"WASSERMAN SCHULTZ, Debbie",W000797,1966,,-0.413,0.104,-77.58568,0.93237,1108,33,,-0.382,0.257
118,House,20708,43,14,FL,100,,,"CASTOR, Kathy",C001066,1966,,-0.437,0.072,-56.97573,0.94961,1102,20,,-0.432,0.228
118,House,20709,43,16,FL,200,,,"BUCHANAN, Vernon G.",B001260,1951,,0.361,-0.08,-160.8362,0.8608,1073,78,,0.408,0.102
118,House,20758,43,12,FL,200,,,"BILIRAKIS, Gus",B001257,1963,,0.423,-0.03,-156.55819,0.86305,1063,79,,0.498,-0.035
118,House,20909,43,8,FL,200,,,"POSEY, Bill",P000599,1947,,0.533,-0.353,-131.31062,0.8868,1093,49,,0.593,-0.354
118,House,21116,43,11,FL,200,,,"WEBSTER, Daniel A.",W000806,1949,,0.524,-0.076,-145.53583,0.87447,1085,62,,0.503,-0.068
118,House,21118,43,24,FL,100,,,"WILSON, Frederica",W000808,1942,,-0.476,-0.004,-45.02776,0.95518,982,14,,-0.473,0.041
118,House,21321,43,22,FL,100,,,"FRANKEL, Lois",F000462,1948,,-0.396,-0.022,-66.59819,0.93944,1066,26,,-0.398,0.187
118,House,21714,43,2,FL,200,,,"DUNN, Neal Patrick",D000628,1953,,0.508,0.334,-137.64994,0.88075,1084,61,,0.502,0.309
118,House,21719,43,1,FL,200,,,"GAETZ, Matthew L. II",G000578,1982,,0.593,-0.643,-166.23062,0.845,987,75,,0.542,-0.696
118,House,21735,43,21,FL,200,,,"MAST, Brian Jeffery",M001199,1980,,0.461,-0.333,-173.196,0.85221,1083,75,,0.482,-0.246
118,House,21744,43,5,FL,200,,,"RUTHERFORD, John Henry",R000609,1952,,0.434,0.066,-177.25938,0.85179,1105,75,,0.439,0.124
118,House,21746,43,9,FL,100,,,"SOTO, Darren Michael",S001200,1978,,-0.343,0.202,-74.89658,0.93503,1115,35,,-0.294,0.191
118,House,21971,43,17,FL,200,,,"STEUBE, William",S001214,1978,,0.69,-0.352,-90.80319,0.91369,1006,38,,0.732,-0.403
118,House,21981,43,6,FL,200,,,"WALTZ, Michael",W000823,1974,,0.452,-0.113,-128.18881,0.88058,1008,67,,0.596,0.04
118,House,22107,43,3,FL,200,,,"CAMMACK, Kat",C001039,1988,,0.591,-0.25,-104.96254,0.90673,1072,42,,0.59,-0.264
118,House,22111,43,19,FL,200,,,"DONALDS, Byron",D000032,1978,,0.638,-0.297,-92.68778,0.9145,1037,37,,0.694,-0.326
118,House,22116,43,18,FL,200,,,"FRANKLIN, C. Scott",F000472,1964,,0.624,0.199,-95.8559,0.91734,1111,44,,0.652,0.246
118,House,22118,43,28,FL,200,,,"GIMENEZ, Carlos A.",G000593,1954,,0.332,0.149,-139.73045,0.87832,1077,60,,0.353,0.181
118,House,22150,43,27,FL,200,,,"SALAZAR, Maria Elvira",S000168,1961,,0.274,0.154,-170.84535,0.84647,1025,69,,0.293,0.26
118,House,22163,43,20,FL,100,,,"CHERFILUS-MCCORMICK, Sheila",C001127,1979,,-0.43,-0.005,-44.92146,0.95955,1088,19,,-0.445,-0.101
118,House,22302,43,4,FL,200,,,"BEAN, Aaron",B001314,1967,,0.69,-0.154,-108.13426,0.90757,1115,42,,0.668,-0.15
118,House,22321,43,10,FL,100,,,"FROST, Maxwell",F000476,1997,,-0.44,-0.711,-51.65355,0.95449,1109,17,,-0.422,-0.708
118,House,22341,43,15,FL,200,,,"LEE, Laurel",L000597,1974,,0.416,0.15,-170.19099,0.85761,1108,78,,0.408,0.152
118,House,22343,43,13,FL,200,,,"LUNA, Anna",L000596,1989,,0.564,-0.492,-108.63117,0.89108,942,49,,0.574,-0.507
118,House,22350,43,7,FL,200,,,"MILLS, Cory",M001216,1980,,0.602,-0.316,-113.44165,0.9026,1107,45,,0.602,-0.306
118,House,22353,43,23,FL,100,,,"MOSKOWITZ, Jared",M001217,1980,,-0.228,0.312,-101.16849,0.90897,1060,42,,-0.233,0.311
118,House,20321,44,13,GA,100,,,"SCOTT, David",S001157,1945,,-0.305,0.165,-99.09002,0.9128,1086,38,,-0.325,0.264
118,House,20712,44,4,GA,100,,,"JOHNSON, Hank",J000288,1954,,-0.478,-0.056,-126.15221,0.88995,1082,42,,-0.767,-0.083
118,House,21123,44,8,GA,200,,,"SCOTT, Austin",S001189,1969,,0.539,0.358,-166.25707,0.8609,1110,78,,0.488,0.505
118,House,21513,44,1,GA,200,,,"CARTER, Buddy",C001103,1957,,0.559,0.343,-133.58462,0.88603,1104,56,,0.575,0.435
118,House,21515,44,11,GA,200,,,"LOUDERMILK, Barry D.",L000583,1963,,0.679,0.036,-118.24377,0.89584,1075,50,,0.66,0.049
118,House,21516,44,12,GA,200,,,"ALLEN, Rick W.",A000372,1951,,0.69,0.274,-120.1627,0.89775,1114,57,,0.636,0.269
118,House,21717,44,3,GA,200,,,"FERGUSON, Anderson Drew IV",F000465,1966,,0.585,0.251,-146.06378,0.87206,1067,66,,0.53,0.278
118,House,21944,44,7,GA,100,,,"McBATH, Lucy",M001208,1960,,-0.371,0.314,-61.7262,0.94509,1093,22,,-0.479,0.272
118,House,22110,44,9,GA,200,,,"CLYDE, Andrew S.",C001116,1963,,0.828,-0.138,-135.23441,0.8852,1109,61,,0.914,-0.047
118,House,22121,44,14,GA,200,,,"GREENE, Marjorie Taylor",G000596,1974,,0.8,-0.6,-162.16397,0.85752,1055,64,,0.668,-0.554
118,House,22156,44,5,GA,100,,,"WILLIAMS, Nikema",W000788,1978,,-0.447,-0.397,-46.07143,0.95934,1110,20,,-0.432,-0.42
118,House,22310,44,10,GA,200,,,"COLLINS, Mike",C001129,1967,,0.682,-0.242,-101.29835,0.91286,1111,40,,0.667,-0.26
118,House,22346,44,6,GA,200,,,"MCCORMICK, Rich",M001218,1968,,0.891,0.454,-175.53453,0.8525,1100,86,,0.89,0.455
118,House,29339,44,2,GA,100,,,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.289,0.447,-113.19758,0.90288,1108,56,,-0.44,0.455
118,House,22373,94,0,GU,200,,,"MOYLAN, James",M001219,1962,,0.362,0.166,-101.90999,0.74296,343,49,,0.443,0.431
118,House,20322,82,1,HI,100,,,"CASE, Ed",C001055,1952,,-0.205,-0.081,-112.14401,0.90358,1106,48,,-0.265,0.09
118,House,22369,82,2,HI,100,,,"TOKUDA, Jill",T000487,1976,,-0.475,-0.339,-40.44698,0.96409,1106,15,,-0.464,-0.372
118,House,21920,63,1,ID,200,,,"FULCHER, Russell",F000469,1962,,0.648,-0.096,-127.50317,0.89176,1113,49,,0.671,-0.145
118,House,29910,63,2,ID,200,,,"SIMPSON, Michael K.",S001148,1950,,0.296,0.314,-101.70544,0.90957,1073,37,,0.285,0.451
118,House,20749,21,11,IL,100,,,"FOSTER, Bill",F000454,1955,,-0.238,-0.224,-76.70297,0.93312,1108,31,,-0.345,-0.075
118,House,20954,21,5,IL,100,,,"QUIGLEY, Mike",Q000023,1958,,-0.325,-0.226,-76.13209,0.93163,1075,27,,-0.44,0.156
118,House,21326,21,10,IL,100,,,"SCHNEIDER, Brad",S001190,1961,,-0.197,-0.12,-85.35744,0.92507,1096,41,,-0.307,0.151
118,House,21371,21,2,IL,100,,,"KELLY, Robin L.",K000385,1956,,-0.473,-0.024,-34.42678,0.96848,1075,13,,-0.551,-0.008
118,House,21519,21,12,IL,200,,,"BOST, Mike",B001295,1960,,0.401,-0.046,-166.7397,0.86005,1106,90,,0.515,-0.11
118,House,21562,21,16,IL,200,,,"LaHOOD, Darin",L000585,1968,,0.461,0.221,-164.3184,0.8591,1082,66,,0.465,0.236
118,House,21730,21,8,IL,100,,,"KRISHNAMOORTHI, S. Raja",K000391,1973,,-0.347,-0.015,-52.25222,0.95414,1113,15,,-0.41,0.13
118,House,21906,21,6,IL,100,,,"CASTEN, Sean",C001117,1971,,-0.634,0.421,-63.05214,0.94454,1105,26,,-0.609,0.259
118,House,21921,21,4,IL,100,,,"GARCÍA, Jesús",G000586,1956,,-0.432,-0.88,-44.75424,0.95715,1022,19,,-0.418,-0.909
118,House,21979,21,14,IL,100,,,"UNDERWOOD, Lauren",U000040,1986,,-0.594,0.319,-54.98681,0.95141,1104,20,,-0.645,0.018
118,House,22138,21,15,IL,200,,,"MILLER, Mary E.",M001211,1959,,0.791,-0.154,-116.02133,0.90024,1104,43,,0.718,-0.132
118,House,22304,21,13,IL,100,,,"BUDZINSKI, Nikki",B001315,1977,,-0.32,0.436,-81.53503,0.92948,1115,38,,-0.325,0.497
118,House,22330,21,1,IL,100,,,"JACKSON, Jonathan",J000309,1966,,-0.346,-0.449,-77.34426,0.9318,1095,36,,-0.388,-0.446
118,House,22360,21,3,IL,100,,,"RAMIREZ, Delia",R000617,1983,,-0.496,-0.868,-39.38352,0.9647,1096,12,,-0.739,-0.674
118,House,22365,21,17,IL,100,,,"SORENSEN, Eric",S001225,1976,,-0.239,0.241,-80.4104,0.92701,1061,32,,-0.246,0.288
118,House,29717,21,7,IL,100,,,"DAVIS, Danny K.",D000096,1941,,-0.487,-0.266,-45.64414,0.95824,1070,17,,-0.489,-0.268
118,House,29911,21,9,IL,100,,,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.602,-0.289,-54.86641,0.95051,1081,26,,-0.435,-0.55
118,House,20757,22,7,IN,100,,,"CARSON, André",C001072,1974,,-0.435,0.027,-77.24018,0.93183,1094,30,,-0.494,-0.153
118,House,21132,22,8,IN,200,,,"BUCSHON, Larry",B001275,1962,,0.38,0.385,-117.01451,0.89677,1074,34,,0.325,0.47
118,House,21702,22,3,IN,200,,,"BANKS, James E.",B001299,1979,,0.648,0.014,-122.79415,0.89281,1083,42,,0.661,0.037
118,House,21903,22,4,IN,200,,,"BAIRD, James",B001307,1945,,0.446,0.417,-176.93594,0.85167,1102,73,,0.37,0.248
118,House,21952,22,6,IN,200,,,"PENCE, Gregory",P000615,1956,,0.5,0.237,-148.09061,0.86449,1017,72,,0.424,0.299
118,House,22142,22,1,IN,100,,,"MRVAN, Frank J.",M001214,1969,,-0.305,0.36,-65.8834,0.94202,1103,23,,-0.323,0.414
118,House,22151,22,5,IN,200,,,"SPARTZ, Victoria",S000929,1978,,0.49,-0.281,-214.8258,0.81273,1036,94,,0.559,-0.339
118,House,22171,22,2,IN,200,,,"YAKYM, Rudy, III",Y000067,1984,,0.516,0.14,-114.78803,0.90226,1116,47,,0.518,0.14
118,House,22326,22,9,IN,200,,,"HOUCHIN, Erin",H001093,1976,,0.637,0.226,-99.08597,0.91504,1116,42,,0.628,0.213
118,House,22113,31,4,IA,200,,,"FEENSTRA, Randy",F000446,1969,,0.467,0.179,-124.19325,0.89468,1116,48,,0.486,0.177
118,House,22124,31,2,IA,200,,,"HINSON, Ashley",H001091,1983,,0.356,0.351,-93.21235,0.91959,1112,35,,0.387,0.639
118,House,22139,31,1,IA,200,,,"MILLER-MEEKS, Mariannette",M001215,1955,,0.335,0.196,-139.92854,0.8789,1084,62,,0.35,0.182
118,House,22356,31,3,IA,200,,,"NUNN, Zach",N000193,1979,,0.29,0.193,-173.49397,0.8526,1088,65,,0.291,0.195
118,House,21750,32,4,KS,200,,,"ESTES, Ron",E000298,1956,,0.648,0.124,-108.11275,0.90711,1109,45,,0.658,0.253
118,House,21914,32,3,KS,100,,,"DAVIDS, Sharice",D000629,1980,,-0.263,0.224,-79.86421,0.93088,1115,25,,-0.293,0.289
118,House,22130,32,2,KS,200,,,"LATURNER, Jake",L000266,1988,,0.468,0.445,-136.19987,0.88213,1086,53,,0.452,0.401
118,House,22134,32,1,KS,200,,,"MANN, Tracey",M000871,1976,,0.607,0.06,-131.49062,0.88876,1115,61,,0.532,-0.047
118,House,14854,51,5,KY,200,,,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.333,0.154,-123.59245,0.89043,1065,38,,0.359,0.781
118,House,20916,51,2,KY,200,,,"GUTHRIE, Brett",G000558,1964,,0.427,0.274,-128.47477,0.89144,1118,58,,0.471,0.345
118,House,21333,51,6,KY,200,,,"BARR, Garland H. (Andy) IV",B001282,1973,,0.489,0.29,-106.63785,0.90438,1061,35,,0.532,0.391
118,House,21565,51,1,KY,200,,,"COMER, James",C001108,1972,,0.592,-0.073,-98.16805,0.91492,1104,39,,0.597,-0.127
118,House,22347,51,3,KY,100,,,"MCGARVEY, Morgan",M001220,1979,,-0.502,-0.035,-35.87635,0.96834,1115,13,,-0.539,0.033
118,House,31102,51,4,KY,200,,,"MASSIE, Thomas",M001184,1971,,0.662,-0.75,-239.45169,0.79095,1021,93,,0.606,-0.796
118,House,20759,45,1,LA,200,,,"SCALISE, Steve",S001176,1965,,0.559,0.163,-96.72016,0.90928,1017,33,,0.587,0.224
118,House,21523,45,6,LA,200,,,"GRAVES, Garret",G000577,1972,,0.425,0.049,-182.91888,0.84706,1102,74,,0.397,0.017
118,House,21724,45,3,LA,200,,,"HIGGINS, Clay",H001077,1961,,0.627,-0.319,-131.13434,0.88332,1057,59,,0.628,-0.293
118,House,21727,45,4,LA,200,,,"JOHNSON, Mike",J000299,1972,,0.565,0.025,-51.67967,0.9366,789,25,,0.657,0.155
118,House,22157,45,5,LA,200,,,"LETLOW, Julia",L000595,1981,,0.43,0.336,-164.21224,0.86015,1090,72,,0.413,0.288
118,House,22158,45,2,LA,100,,,"CARTER, Troy",C001125,1963,,-0.517,0.259,-43.78359,0.96101,1101,16,,-0.582,0.261
118,House,20920,2,1,ME,100,,,"PINGREE, Chellie",P000597,1955,,-0.423,-0.36,-49.69455,0.95458,1069,22,,-0.44,-0.321
118,House,21923,2,2,ME,100,,,"GOLDEN, Jared",G000592,1982,,-0.105,0.38,-310.91645,0.74743,1068,109,,-0.085,0.36
118,House,14873,52,5,MD,100,,,"HOYER, Steny Hamilton",H000874,1939,,-0.381,0.122,-60.19711,0.94428,1050,19,,-0.489,0.376
118,House,15433,52,7,MD,100,,,"MFUME, Kweisi",M000687,1948,,-0.44,-0.328,-53.06465,0.95223,1084,18,,-0.417,-0.146
